student_id,name,branch,college_tier,cgpa,backlogs,coding_skills,internships,projects_count,placement_status,salary_package_lpa
STU41261,Uraraka,EE,Tier-1,6.16,1,6.9,1,2,1,10.75
STU41262,Barou,ECE,Tier-2,9.01,1,8.6,0,2,1,12.09
STU41263,Giyu,ME,Tier-2,7.19,0,9.9,1,5,1,13.49
STU41264,Uraraka,EE,Tier-2,8.37,1,5.9,1,2,1,9.48
STU41265,Sung Jinwoo,ECE,Tier-2,8.59,1,7.2,1,2,0,
STU41266,Shinji,ECE,Tier-3,8.03,1,4.6,1,2,0,
STU41267,Zoro,CSE,Tier-3,7.49,0,6.9,0,2,1,9.23
STU41268,Erza,Chemical,Tier-1,7.36,0,5.8,0,4,1,12.28
STU41269,Sanji,ME,Tier-2,7.4,0,5.8,0,2,1,8.53
STU41270,Ram,ECE,Tier-2,6.03,0,5.5,1,4,1,9.55
STU41271,Fern,CE,Tier-1,6.6,0,6.0,1,2,1,9.19
STU41272,Canute,ME,Tier-2,5.48,0,5.3,1,3,0,
STU41273,Nishinoya,CSE,Tier-3,6.84,3,6.0,1,2,0,
STU41274,Alphonse,IT,Tier-2,5.89,0,7.8,2,4,1,10.31
STU41275,Frieren,IT,Tier-2,7.76,1,4.3,3,2,1,11.09
STU41276,Chigiri,CSE,Tier-3,5.24,1,5.9,1,2,0,
STU41277,Anya,CE,Tier-3,6.96,1,8.4,3,2,0,
STU41278,Itachi,IT,Tier-2,7.41,1,5.9,2,3,1,11.21
STU41279,Natsu,CE,Tier-1,7.44,0,6.4,0,1,1,10.66
STU41280,Sukuna,EE,Tier-3,5.78,0,5.7,1,3,1,7.65
STU41281,Yuta,CSE,Tier-3,8.44,1,5.9,0,3,1,10.69
STU41282,Asuna,CE,Tier-3,7.19,0,7.8,2,1,1,9.63
STU41283,Draken,IT,Tier-1,6.78,3,5.6,0,2,0,
STU41284,Pochita,Chemical,Tier-3,6.2,0,5.8,1,2,0,
STU41285,Zenitsu,CSE,Tier-2,7.08,0,4.6,1,2,1,11.16
STU41286,Saitama,ME,Tier-1,5.79,1,5.7,1,2,1,10.95
STU41287,Turbo Granny,ECE,Tier-1,7.29,3,5.7,1,1,0,
STU41288,Bakugo,EE,Tier-1,5.61,0,3.8,0,3,0,
STU41289,Megumi,CE,Tier-1,6.7,0,6.5,2,5,1,13.13
STU41290,Ace,CE,Tier-3,6.86,0,6.0,0,2,0,
STU41291,Rukia,IT,Tier-3,6.51,0,6.7,2,2,1,9.6
STU41292,Zenitsu,CSE,Tier-3,6.66,0,7.6,2,2,1,9.73
STU41293,Megumi Fushiguro,IT,Tier-3,6.67,1,6.6,2,5,0,
STU41294,Aizen,CE,Tier-3,7.2,3,5.2,1,3,0,
STU41295,Gaara,EE,Tier-1,8.1,0,5.9,2,0,1,13.21
STU41296,Gon,CE,Tier-2,8.46,0,5.8,1,2,1,12.04
STU41297,All Might,EE,Tier-1,8.1,0,9.1,1,1,1,14.27
STU41298,Saber,EE,Tier-3,8.44,0,6.1,0,4,1,12.24
STU41299,L,CSE,Tier-2,8.17,0,5.7,1,4,1,11.29
STU41300,Naruto,CSE,Tier-3,7.14,1,5.9,0,3,0,
STU41301,Nezuko,ME,Tier-2,6.92,1,4.3,0,0,1,7.44
STU41302,Vegeta,IT,Tier-3,8.82,0,5.4,0,1,0,
STU41303,Deku,ECE,Tier-3,7.23,1,7.4,2,3,1,8.95
STU41304,Tsukishima,ECE,Tier-2,6.2,0,4.8,0,3,0,
STU41305,Chrollo,ME,Tier-3,7.68,0,8.2,1,1,1,9.7
STU41306,Erza,Chemical,Tier-2,8.7,1,6.6,1,2,1,11.72
STU41307,Vegeta,CE,Tier-1,7.98,1,3.3,0,3,1,10.59
STU41308,Thorkell,ME,Tier-3,7.03,0,6.7,0,3,0,
STU41309,Misa,CE,Tier-2,8.26,2,5.1,3,3,1,13.03
STU41310,Killua,EE,Tier-3,6.26,0,8.9,1,2,1,12.19
STU41311,Garou,IT,Tier-2,7.58,2,7.4,0,3,0,
STU41312,Near,EE,Tier-2,6.95,0,6.3,1,3,1,9.98
STU41313,Usopp,Chemical,Tier-2,6.6,1,6.2,0,2,1,8.22
STU41314,Roy Mustang,CE,Tier-3,6.5,1,6.8,1,1,0,
STU41315,Erza,ECE,Tier-2,7.38,0,8.7,2,1,1,12.2
STU41316,Usopp,ECE,Tier-1,7.2,1,6.2,1,2,0,
STU41317,Nagi,Chemical,Tier-3,8.12,0,4.7,3,4,1,11.5
STU41318,Saber,CSE,Tier-3,6.3,1,6.8,1,3,1,9.43
STU41319,Ayanokoji,Chemical,Tier-3,9.74,2,5.6,1,4,1,9.79
STU41320,Mello,ME,Tier-2,7.43,1,6.7,1,2,1,11.7
STU41321,Ryuuen,CE,Tier-3,7.54,1,6.8,2,2,0,
STU41322,Yor,ECE,Tier-2,7.93,3,9.0,0,3,1,10.81
STU41323,Natsu,ME,Tier-3,5.83,0,7.0,0,2,1,7.61
STU41324,Baji,ECE,Tier-1,9.06,1,4.9,2,4,1,13.24
STU41325,Fern,CSE,Tier-2,6.61,0,5.3,1,1,0,
STU41326,Barou,EE,Tier-3,8.08,1,6.3,0,4,1,9.75
STU41327,Ace,Chemical,Tier-1,7.66,1,4.3,3,2,0,
STU41328,Thorkell,IT,Tier-2,6.9,0,6.5,0,1,1,10.15
STU41329,Natsu,IT,Tier-3,7.89,0,7.1,0,4,1,12.82
STU41330,Muichiro,Chemical,Tier-3,7.07,0,7.7,0,3,1,12.29
STU41331,Inosuke,Chemical,Tier-2,7.56,0,4.2,1,2,0,
STU41332,Lelouch,CE,Tier-3,7.82,1,8.4,0,1,1,6.37
STU41333,Chigiri,Chemical,Tier-3,7.23,1,6.5,0,1,0,
STU41334,Escanor,Chemical,Tier-3,7.48,0,7.9,1,2,1,11.17
STU41335,Hisoka,Chemical,Tier-2,6.69,0,3.3,0,3,1,7.54
STU41336,Gohan,Chemical,Tier-3,6.4,0,6.2,2,3,0,
STU41337,Shikamaru,CE,Tier-2,8.02,0,7.3,1,3,1,10.09
STU41338,Nanami,ECE,Tier-1,6.49,0,8.0,1,2,1,12.43
STU41339,Erza,EE,Tier-1,8.57,0,8.0,0,2,1,12.95
STU41340,Light,ECE,Tier-2,6.39,0,4.3,2,4,1,9.07
STU41341,Makima,EE,Tier-2,7.23,1,5.5,0,4,1,11.31
STU41342,Lelouch,ME,Tier-1,7.78,0,7.5,0,4,1,14.27
STU41343,Chrollo,IT,Tier-2,8.24,0,5.6,0,0,1,10.16
STU41344,Stark,CSE,Tier-3,7.37,1,7.1,1,2,1,10.94
STU41345,Alphonse,ME,Tier-1,9.08,1,7.0,1,1,1,11.46
STU41346,Erza,Chemical,Tier-3,5.75,1,2.0,1,3,0,
STU41347,Erwin,Chemical,Tier-2,5.25,1,7.2,0,2,0,
STU41348,Nami,CSE,Tier-2,5.83,0,4.7,3,2,0,
STU41349,King,ME,Tier-3,5.8,0,7.1,0,1,1,6.89
STU41350,Levi,EE,Tier-1,6.06,0,5.2,2,3,1,10.96
STU41351,Geto,ECE,Tier-3,6.69,0,6.2,0,2,1,9.25
STU41352,Igris,ME,Tier-3,6.72,0,6.0,0,4,0,
STU41353,Hisoka,ECE,Tier-3,6.81,0,7.9,0,3,1,9.02
STU41354,Sung Jinwoo,Chemical,Tier-1,6.11,0,6.1,1,1,1,9.99
STU41355,Mikey,Chemical,Tier-2,7.2,0,6.0,0,4,0,
STU41356,Shinobu,ME,Tier-1,7.9,0,7.1,0,1,1,13.84
STU41357,Riza Hawkeye,EE,Tier-2,6.76,2,6.8,1,1,1,9.59
STU41358,Ishikawa,ME,Tier-2,6.94,1,7.0,0,1,1,10.04
STU41359,Yuta,Chemical,Tier-3,8.07,0,5.6,1,3,1,9.15
STU41360,Alphonse,ECE,Tier-3,7.93,0,8.3,2,3,0,
STU41361,Draken,Chemical,Tier-2,6.76,1,4.4,0,4,0,
STU41362,Josuke,ME,Tier-3,8.28,0,7.9,1,5,1,12.75
STU41363,Jotaro,CSE,Tier-3,6.91,0,8.7,1,3,1,11.14
STU41364,Gojo,CE,Tier-2,7.75,2,2.8,0,2,1,9.31
STU41365,Luffy,IT,Tier-3,6.13,0,4.8,0,5,1,8.84
STU41366,Bachira,EE,Tier-2,6.49,1,4.3,1,1,0,
STU41367,Brook,Chemical,Tier-1,6.09,1,5.3,0,3,1,11.93
STU41368,Chigiri,CE,Tier-2,7.15,3,5.3,1,1,0,
STU41369,Mikasa,ME,Tier-3,6.74,0,5.3,1,4,0,
STU41370,Natsu,CSE,Tier-3,6.49,1,7.3,0,2,0,
STU41371,Luffy,Chemical,Tier-1,7.42,0,5.6,2,2,1,13.57
STU41372,Momo Ayase,ECE,Tier-2,8.04,0,7.1,0,0,0,
STU41373,Soma,CSE,Tier-2,7.05,0,7.2,0,2,0,
STU41374,Josuke,Chemical,Tier-3,7.39,1,6.6,1,2,1,8.21
STU41375,Kurapika,IT,Tier-2,7.12,0,7.3,1,2,0,
STU41376,Igris,ECE,Tier-1,6.32,0,5.4,2,0,1,10.5
STU41377,Alphonse,CSE,Tier-1,6.78,1,4.4,1,0,0,
STU41378,Shikamaru,ME,Tier-3,8.44,1,6.8,1,2,1,11.91
STU41379,Toji,Chemical,Tier-2,6.85,0,10.0,0,1,1,9.18
STU41380,Komugi,EE,Tier-3,8.98,0,8.2,1,5,1,13.82
STU41381,Momo Ayase,Chemical,Tier-3,6.75,1,6.0,0,2,1,7.52
STU41382,Gaara,Chemical,Tier-2,6.55,1,7.0,1,2,0,
STU41383,Rengoku,Chemical,Tier-3,9.08,0,4.9,0,3,0,
STU41384,Sung Jinwoo,IT,Tier-2,8.44,1,6.8,0,3,1,10.25
STU41385,Yor,IT,Tier-1,6.67,2,5.4,1,2,0,
STU41386,Reigen,ECE,Tier-1,7.05,1,7.8,0,3,1,11.03
STU41387,Draken,ME,Tier-3,5.25,0,4.6,0,4,0,
STU41388,Bachira,Chemical,Tier-2,7.8,1,8.6,1,3,0,
STU41389,Bokuto,ECE,Tier-3,6.69,2,4.2,1,3,0,
STU41390,Lucy,ME,Tier-3,7.1,0,8.2,0,2,0,
STU41391,Bachira,IT,Tier-3,6.12,0,5.3,0,2,1,8.61
STU41392,Yuji,EE,Tier-3,8.26,2,6.4,0,2,0,
STU41393,Fern,CE,Tier-3,6.55,3,6.3,1,2,0,
STU41394,Robin,ECE,Tier-2,7.54,0,7.1,3,0,1,10.46
STU41395,Teruki,IT,Tier-3,7.08,0,4.2,0,2,1,7.46
STU41396,Usopp,ECE,Tier-2,8.54,0,4.8,1,1,1,10.75
STU41397,Nezuko,CE,Tier-2,7.94,2,6.6,2,1,1,8.95
STU41398,Edward,Chemical,Tier-3,7.29,0,4.3,2,1,0,
STU41399,Bachira,ME,Tier-3,7.0,0,4.2,0,3,1,6.19
STU41400,Maki,ME,Tier-1,6.21,2,7.1,1,2,0,
STU41401,Ryuuen,ECE,Tier-3,5.68,0,5.9,1,2,1,8.47
STU41402,Komugi,Chemical,Tier-2,5.99,0,7.7,2,4,1,11.5
STU41403,Nobara,Chemical,Tier-3,7.47,0,3.9,0,4,1,6.63
STU41404,Dio,Chemical,Tier-3,7.92,0,5.3,1,4,0,
STU41405,Rin,Chemical,Tier-3,8.22,2,6.4,0,3,0,
STU41406,Nishinoya,EE,Tier-3,7.16,0,7.1,1,4,0,
STU41407,Oikawa,Chemical,Tier-2,7.24,1,4.1,0,4,0,
STU41408,Near,ME,Tier-3,6.77,0,6.6,1,3,1,8.69
STU41409,Franky,ME,Tier-2,6.85,0,4.8,1,1,1,8.85
STU41410,Draken,ME,Tier-3,7.79,0,8.2,0,2,1,9.96
STU41411,Mikey,IT,Tier-3,6.55,2,6.9,2,0,1,10.02
STU41412,Gintoki,CE,Tier-2,7.39,0,7.1,1,3,1,12.88
STU41413,Law,ECE,Tier-1,7.32,2,6.8,0,4,0,
STU41414,Rengoku,ME,Tier-3,7.17,3,5.9,0,4,0,
STU41415,King,CE,Tier-1,7.13,1,5.7,1,1,0,
STU41416,Joseph,CSE,Tier-2,8.2,0,4.1,2,2,1,12.77
STU41417,Chigiri,ECE,Tier-3,7.68,0,5.9,1,1,1,9.28
STU41418,Subaru,Chemical,Tier-2,7.51,1,6.9,2,3,0,
STU41419,Nishinoya,ECE,Tier-3,7.83,0,4.9,1,5,1,9.88
STU41420,Komugi,ME,Tier-2,6.8,1,3.0,0,1,0,
STU41421,Genos,EE,Tier-2,8.17,1,5.2,1,1,1,9.8
STU41422,Thorkell,Chemical,Tier-3,8.17,1,10.0,1,3,1,10.93
STU41423,Meliodas,EE,Tier-1,6.77,1,5.5,3,3,0,
STU41424,Gaara,ECE,Tier-3,7.28,1,6.0,0,1,0,
STU41425,Light,CSE,Tier-1,7.0,0,7.2,1,1,1,11.4
STU41426,Sasuke,EE,Tier-3,7.81,0,5.1,0,4,0,
STU41427,Genos,ME,Tier-2,7.55,2,5.9,2,2,1,11.19
STU41428,Tsukishima,ME,Tier-3,6.29,2,6.7,1,4,0,
STU41429,Teruki,CE,Tier-1,7.09,0,7.2,0,2,1,11.2
STU41430,Aira Shiratori,CE,Tier-3,8.44,1,5.8,0,4,0,
STU41431,Reigen,EE,Tier-2,6.93,0,5.3,0,3,0,
STU41432,Maki,CSE,Tier-2,8.07,0,4.2,1,1,1,10.82
STU41433,Itachi,IT,Tier-2,8.65,0,6.3,0,3,1,12.29
STU41434,Bachira,ECE,Tier-1,7.19,1,5.2,0,2,1,12.41
STU41435,Reiner,Chemical,Tier-1,8.39,0,6.5,0,3,1,11.86
STU41436,Miyamura,CE,Tier-1,6.23,1,5.7,1,3,1,10.79
STU41437,Nobara,Chemical,Tier-3,7.39,1,6.1,0,4,0,
STU41438,Megumi,Chemical,Tier-3,7.59,0,6.3,1,4,1,10.79
STU41439,Ryuuen,CSE,Tier-1,6.74,0,8.5,2,3,1,11.88
STU41440,Hange,CSE,Tier-1,6.83,0,5.7,0,1,1,11.12
STU41441,Aira Shiratori,ME,Tier-1,7.69,2,5.4,0,5,0,
STU41442,Canute,IT,Tier-2,7.36,0,3.7,0,3,1,9.82
STU41443,Tatsumaki,Chemical,Tier-2,7.63,0,6.9,1,2,1,13.07
STU41444,Aizen,EE,Tier-1,9.74,0,7.0,0,2,1,13.68
STU41445,All Might,CSE,Tier-2,7.04,0,7.3,1,3,1,10.24
STU41446,Leorio,IT,Tier-3,6.04,1,7.3,2,3,1,12.29
STU41447,All Might,ECE,Tier-2,6.51,2,5.8,2,3,1,12.01
STU41448,Oikawa,CSE,Tier-3,7.14,0,7.4,1,2,1,9.11
STU41449,Toji,ECE,Tier-3,5.92,1,6.0,1,4,0,
STU41450,Sasuke,EE,Tier-3,7.41,0,5.4,1,1,1,9.63
STU41451,Kageyama,Chemical,Tier-2,8.51,1,5.3,1,3,0,
STU41452,Jiraiya,ME,Tier-2,8.68,2,7.9,0,3,0,
STU41453,Levi,CSE,Tier-3,7.23,0,5.8,1,5,1,10.73
STU41454,Sukuna,ECE,Tier-3,7.72,1,5.2,1,1,0,
STU41455,Trunks,CE,Tier-2,8.07,0,6.5,1,3,1,11.35
STU41456,Aizawa,ECE,Tier-3,9.7,1,7.7,1,4,1,11.39
STU41457,Takemichi,EE,Tier-3,7.27,1,6.5,1,3,0,
STU41458,All Might,Chemical,Tier-3,6.41,1,3.7,0,5,0,
STU41459,Muichiro,CSE,Tier-2,6.91,1,6.3,1,3,1,10.64
STU41460,Pochita,EE,Tier-3,6.5,1,6.9,1,1,0,
STU41461,Sung Jinwoo,ME,Tier-2,7.55,1,7.3,0,2,1,10.67
STU41462,Chifuyu,CE,Tier-3,7.89,2,6.9,0,3,0,
STU41463,Meruem,CE,Tier-1,7.24,1,7.3,0,3,1,11.82
STU41464,Fern,ECE,Tier-3,6.51,2,3.8,2,4,0,
STU41465,Thomas Andre,EE,Tier-3,6.64,0,5.3,2,5,1,11.79
STU41466,Levi,CE,Tier-3,8.04,0,5.4,0,3,1,7.32
STU41467,Rem,CE,Tier-3,6.74,1,8.2,1,2,1,8.46
STU41468,Sengoku,CE,Tier-2,9.51,3,6.1,0,0,0,
STU41469,Garou,ME,Tier-1,6.33,0,8.4,0,2,0,
STU41470,Zenitsu,IT,Tier-2,6.28,0,8.2,0,4,1,13.74
STU41471,Bond,ECE,Tier-2,6.36,2,5.3,0,3,0,
STU41472,Tatsumaki,ME,Tier-3,8.31,0,5.6,0,3,0,
STU41473,Power,IT,Tier-3,6.95,0,5.3,1,4,1,9.79
STU41474,Beatrice,ME,Tier-2,6.86,0,5.9,1,3,0,
STU41475,Toji,EE,Tier-2,8.85,2,4.1,2,3,0,
STU41476,Ram,EE,Tier-2,4.88,2,4.5,1,0,0,
STU41477,Pochita,ECE,Tier-3,7.48,1,5.4,1,1,1,8.88
STU41478,Sung Jinwoo,CE,Tier-3,6.96,1,7.1,0,4,1,8.72
STU41479,Yuki Yoshikawa,EE,Tier-3,9.45,1,5.3,0,3,1,8.21
STU41480,Reigen,ECE,Tier-3,6.76,0,4.9,0,1,1,6.31
STU41481,Natsu,ECE,Tier-2,6.5,0,5.7,0,2,1,10.64
STU41482,Leorio,EE,Tier-3,7.81,0,5.0,1,1,1,8.05
STU41483,Komugi,ME,Tier-1,7.5,0,6.3,3,3,1,12.29
STU41484,Horikita,Chemical,Tier-3,7.73,0,9.2,0,3,1,10.36
STU41485,Jotaro,ECE,Tier-2,6.85,2,6.0,0,3,0,
STU41486,Law,IT,Tier-3,6.66,2,5.1,1,3,0,
STU41487,Askeladd,Chemical,Tier-3,6.36,0,7.1,0,0,1,6.92
STU41488,Sukuna,IT,Tier-2,7.44,0,4.6,0,2,0,
STU41489,Frieren,Chemical,Tier-2,7.36,1,4.6,0,5,1,9.77
STU41490,Kurapika,CSE,Tier-3,7.52,0,4.9,1,3,1,9.9
STU41491,Subaru,ECE,Tier-2,9.41,0,4.0,0,4,0,
STU41492,Isagi,Chemical,Tier-2,8.6,0,7.3,1,0,1,8.7
STU41493,Levi,IT,Tier-3,7.17,0,5.8,0,3,1,7.32
STU41494,Dio,IT,Tier-3,6.79,0,3.4,1,2,0,
STU41495,Joseph,ME,Tier-1,8.32,2,7.5,1,1,1,13.29
STU41496,Winry,IT,Tier-2,7.89,0,4.5,1,0,0,
STU41497,Reigen,CSE,Tier-3,7.49,0,6.7,1,1,1,10.4
STU41498,Kakashi,ME,Tier-2,7.82,1,7.2,1,3,1,11.09
STU41499,Cha Haein,Chemical,Tier-2,6.31,0,5.7,0,5,1,10.27
STU41500,Askeladd,CE,Tier-3,7.95,2,5.5,0,3,0,
STU41501,Barou,Chemical,Tier-2,6.72,1,6.3,1,1,1,7.82
STU41502,L,EE,Tier-3,7.09,0,7.3,1,3,1,9.43
STU41503,Sukuna,ME,Tier-2,7.88,0,7.3,1,1,0,
STU41504,Mikey,Chemical,Tier-3,8.04,0,5.3,1,3,1,10.17
STU41505,Bulma,EE,Tier-3,5.32,2,8.0,0,2,0,
STU41506,Zoro,CSE,Tier-3,8.65,0,5.7,0,1,1,8.2
STU41507,Miyamura,IT,Tier-3,8.07,1,4.1,0,1,1,9.39
STU41508,Joseph,ME,Tier-2,6.47,0,5.3,2,3,0,
STU41509,Hinata,Chemical,Tier-3,6.85,0,6.1,3,2,1,8.7
STU41510,Ryuuen,ME,Tier-3,7.42,0,5.5,0,3,1,6.61
STU41511,Oikawa,ECE,Tier-3,6.88,0,3.3,0,1,0,
STU41512,Trunks,ECE,Tier-1,6.05,1,3.7,1,3,0,
STU41513,Brook,ME,Tier-3,6.43,0,4.3,0,2,0,
STU41514,Uraraka,Chemical,Tier-3,7.83,0,7.5,0,3,1,11.05
STU41515,Ram,IT,Tier-3,6.27,1,4.6,1,2,0,
STU41516,Todoroki,EE,Tier-2,7.17,0,6.5,0,2,1,10.0
STU41517,Sung Jinwoo,ECE,Tier-3,7.63,0,6.2,0,2,0,
STU41518,Genos,IT,Tier-2,7.46,0,5.9,1,3,0,
STU41519,Teruki,ECE,Tier-3,6.9,0,6.1,1,0,0,
STU41520,Megumi Fushiguro,CSE,Tier-3,6.67,0,7.1,0,2,0,
STU41521,Urahara,EE,Tier-3,6.22,0,6.2,1,2,1,9.82
STU41522,Kobeni,CSE,Tier-2,7.53,0,6.5,0,2,1,8.81
STU41523,Shinji,EE,Tier-3,6.41,0,6.9,2,4,1,11.19
STU41524,Ishikawa,Chemical,Tier-3,9.07,0,4.9,0,3,1,11.03
STU41525,Gintoki,IT,Tier-3,6.99,0,5.5,1,0,0,
STU41526,Nishinoya,IT,Tier-2,7.44,1,2.6,1,3,0,
STU41527,Jotaro,CE,Tier-2,6.62,1,4.1,1,0,1,7.22
STU41528,Mob,Chemical,Tier-3,7.8,0,8.0,0,5,1,12.15
STU41529,Damian,Chemical,Tier-3,5.49,1,6.2,0,3,0,
STU41530,Thorfinn,CSE,Tier-2,7.58,0,7.5,2,2,1,13.84
STU41531,Giorno,IT,Tier-2,6.99,0,8.7,0,3,1,13.01
STU41532,Winry,Chemical,Tier-2,9.68,0,5.4,0,3,0,
STU41533,Giyu,EE,Tier-2,7.16,1,9.0,2,2,1,11.11
STU41534,Asuna,CE,Tier-1,6.49,0,5.0,0,3,1,6.07
STU41535,Ayanokoji,CSE,Tier-3,8.06,0,7.0,0,0,0,
STU41536,Jotaro,CSE,Tier-2,7.37,0,3.7,0,2,0,
STU41537,Chifuyu,IT,Tier-2,5.93,1,3.9,1,2,1,9.85
STU41538,Josuke,CSE,Tier-3,8.72,0,5.9,1,4,1,12.91
STU41539,Saitama,Chemical,Tier-3,6.08,0,5.4,0,3,0,
STU41540,Near,CE,Tier-2,6.84,0,3.8,0,0,1,6.87
STU41541,Nishinoya,ECE,Tier-1,7.5,1,5.6,0,4,1,12.18
STU41542,Kakashi,CSE,Tier-2,7.31,0,7.7,1,4,1,11.78
STU41543,Kagura,CSE,Tier-3,7.99,0,6.6,1,2,1,9.69
STU41544,Levi,IT,Tier-3,6.02,0,6.0,0,2,1,8.07
STU41545,Mikey,CE,Tier-2,7.04,1,5.7,1,2,0,
STU41546,Aki,CE,Tier-3,6.46,0,5.4,1,2,1,6.69
STU41547,Hinata Shoyo,EE,Tier-2,7.78,0,7.9,0,1,1,13.18
STU41548,Momo Ayase,Chemical,Tier-3,8.06,0,4.6,1,2,0,
STU41549,Nezuko,Chemical,Tier-3,6.92,0,6.7,0,1,1,8.51
STU41550,Ram,CE,Tier-1,7.09,2,5.6,1,3,0,
STU41551,Josuke,CSE,Tier-2,6.74,1,4.4,1,5,0,
STU41552,Nezuko,Chemical,Tier-3,6.24,2,7.6,0,0,0,
STU41553,Inosuke,Chemical,Tier-2,7.77,0,6.7,2,3,1,11.43
STU41554,Brook,EE,Tier-3,6.34,0,6.7,1,3,0,
STU41555,Lucy,ME,Tier-2,7.19,2,6.3,0,2,0,
STU41556,Soma,CE,Tier-3,7.76,0,7.7,0,4,1,9.11
STU41557,Shikamaru,ME,Tier-2,5.86,1,4.8,0,3,0,
STU41558,Byakuya,ECE,Tier-3,7.35,0,6.6,0,4,1,7.81
STU41559,Power,ME,Tier-3,6.25,0,7.7,1,3,0,
STU41560,Subaru,CE,Tier-1,7.54,1,6.0,1,3,1,12.2
STU41561,Okarun,CSE,Tier-2,7.26,2,3.7,0,4,0,
STU41562,Mob,ME,Tier-1,6.56,1,7.9,0,3,0,
STU41563,Inosuke,IT,Tier-3,7.47,0,7.4,0,3,1,14.29
STU41564,Giorno,ME,Tier-3,7.67,0,6.0,3,3,1,13.26
STU41565,Thorfinn,CSE,Tier-3,6.11,1,5.7,0,1,0,
STU41566,Geto,Chemical,Tier-3,7.3,1,6.8,2,3,1,10.78
STU41567,Kenpachi,ME,Tier-3,6.58,1,6.3,0,3,0,
STU41568,Sung Jinwoo,EE,Tier-3,7.86,1,6.7,1,2,1,10.36
STU41569,Piccolo,EE,Tier-2,5.16,0,6.3,2,3,1,9.28
STU41570,Nishinoya,ME,Tier-3,7.59,0,2.5,0,3,1,6.75
STU41571,Itachi,CSE,Tier-1,6.03,2,6.7,0,3,0,
STU41572,Kurapika,EE,Tier-1,6.79,1,5.6,0,3,0,
STU41573,Oikawa,CE,Tier-2,8.43,0,6.7,0,2,0,
STU41574,Tengen,IT,Tier-3,5.85,0,4.6,1,2,0,
STU41575,Giyu,EE,Tier-3,7.4,0,6.5,0,0,1,9.11
STU41576,Tengen,ECE,Tier-3,6.27,2,7.1,0,4,1,7.31
STU41577,Jotaro,IT,Tier-2,8.41,0,4.7,0,2,0,
STU41578,Rin,Chemical,Tier-2,7.54,0,7.7,0,3,0,
STU41579,Rengoku,ME,Tier-1,9.58,0,7.8,1,3,1,15.13
STU41580,Shikamaru,ECE,Tier-2,7.33,2,6.1,3,2,0,
STU41581,Saitama,ECE,Tier-3,8.0,1,6.5,1,5,1,10.35
STU41582,Sanji,ME,Tier-1,7.08,2,4.6,1,3,1,11.81
STU41583,All Might,CSE,Tier-3,8.9,0,5.8,2,2,1,11.56
STU41584,Mikey,EE,Tier-2,7.29,1,8.0,1,2,1,12.49
STU41585,Bakugo,IT,Tier-1,8.4,1,5.9,0,2,1,12.83
STU41586,Aira Shiratori,Chemical,Tier-2,5.61,0,6.8,0,3,1,8.03
STU41587,Garou,CE,Tier-1,7.28,3,6.6,0,4,0,
STU41588,Joseph,CE,Tier-3,6.79,1,4.9,0,1,0,
STU41589,Rengoku,IT,Tier-3,7.87,0,4.3,0,4,1,11.69
STU41590,Aizen,CSE,Tier-3,8.31,0,3.8,2,3,1,11.59
STU41591,Canute,EE,Tier-1,8.92,0,5.2,0,1,1,15.34
STU41592,Shinobu,ECE,Tier-2,6.14,2,5.0,0,3,0,
STU41593,Erwin,CE,Tier-2,8.27,0,6.4,0,1,1,9.28
STU41594,Bulma,ME,Tier-2,6.93,1,5.9,1,2,1,10.03
STU41595,Toji,ECE,Tier-2,8.38,2,5.4,0,3,1,9.05
STU41596,Hinata Shoyo,IT,Tier-2,7.25,0,8.9,0,2,1,12.23
STU41597,Fern,ECE,Tier-2,8.62,0,7.6,0,2,1,10.54
STU41598,Levi,EE,Tier-3,6.62,1,7.3,1,1,0,
STU41599,Ichigo,IT,Tier-3,8.07,2,3.7,0,3,1,8.86
STU41600,Sengoku,ECE,Tier-3,6.1,1,4.4,0,5,0,
STU41601,Escanor,IT,Tier-2,6.07,1,10.0,0,2,1,12.43
STU41602,Jotaro,CSE,Tier-2,6.14,0,7.7,1,2,0,
STU41603,Beru,ME,Tier-2,7.05,0,6.5,0,1,0,
STU41604,Beru,Chemical,Tier-1,7.01,1,4.5,1,2,0,
STU41605,Jiraiya,Chemical,Tier-3,7.63,1,6.0,0,1,0,
STU41606,Tanjiro,Chemical,Tier-3,7.47,2,5.2,1,3,1,7.18
STU41607,Luffy,ME,Tier-2,7.05,1,3.8,1,4,1,10.46
STU41608,Chrollo,CE,Tier-3,7.52,0,2.5,1,3,0,
STU41609,Reiner,CSE,Tier-3,6.97,0,6.7,1,3,0,
STU41610,Nagi,IT,Tier-2,7.74,0,6.3,0,3,0,
STU41611,Okarun,ME,Tier-3,6.36,1,5.6,0,0,0,
STU41612,Kagura,Chemical,Tier-1,7.66,0,6.7,2,2,1,11.57
STU41613,Near,Chemical,Tier-1,5.74,0,7.8,1,2,1,9.9
STU41614,Sukuna,ME,Tier-3,8.63,3,5.7,1,1,0,
STU41615,Loid,CSE,Tier-1,6.25,0,6.7,3,2,0,
STU41616,Rin,Chemical,Tier-3,6.18,0,5.4,1,2,0,
STU41617,Hinata Shoyo,ECE,Tier-2,8.52,2,6.7,0,2,0,
STU41618,Baji,CSE,Tier-2,6.72,0,7.9,0,0,0,
STU41619,Lelouch,CE,Tier-3,8.42,0,5.4,1,3,1,11.19
